game_id,blue_gold,red_gold
8f647280-063a-4183-96de-149c6a6f072b,13607,13639
8f7725be-9ac5-4754-adcd-76a864138204,13370,13530
8f866769-aa35-4e7f-817a-eeb1461335eb,13149,13587
8f8b911d-8b94-405d-ae76-6037d938d741,13359,13712
8f960e2d-33df-4575-a0ba-17832beaff52,13456,13739
8fa1778e-865c-4300-bfa6-cb185a04f3f8,12806,13876
8fa929a9-d36e-446d-81e7-304a8284c0e4,13224,14386
8fac163f-71f8-4618-975f-ee1c7ef9783b,12454,13690
8fb092d9-5048-4da6-b28f-33f9a4a7cca8,13067,11622
8fb6ebe7-05be-4cab-94b1-5e0603025a91,13167,13713
8fb9ecca-650b-4113-a3cd-748ffbd6b430,14918,12230
8fbc1d1c-28d7-45d8-a847-f5f4709da40d,13729,14255
8fc00b78-98b7-4667-8df6-229da72c945a,12893,13264
8fc696a3-51b5-453f-874b-ef89dc73925c,13820,13543
8fd512ac-c622-45b3-9816-270dab19522d,12947,12890
8fd599ab-8bd6-4701-8957-6fc2f8375606,12373,12186
8fd91092-8816-4db4-af93-cf1ebc38b615,14697,12388
8feb2585-0e45-4d74-b107-5d660902ab1c,13099,14422
8fed4a2e-64a5-4ead-aad0-8801e95dacbe,13756,12792
8ff03000-6e26-462b-899c-410661d6336c,14231,12307
8ff3ffb3-a84e-44e3-b5a6-cfe47143eada,14045,12197
8ff5a244-3a6d-4e0d-95fe-afa501d4ffd4,13311,13502
8ffbfafd-916b-4c59-a7e8-218abb027897,13680,15010
8ffe1a2a-1cf1-431f-b80c-99769c887744,13332,13039
90111a71-b779-40bf-b5c9-2991edea20bc,13449,12614
90188507-ffa1-4a09-8773-bf601afda76f,14632,13143
9018d414-2eb8-4ffa-90e7-d240620f8512,13713,12667
902217d6-8f89-4e79-898c-bc698b005486,12990,13252
9029ce81-20b1-4c99-84fe-84e538d325e9,14939,15737
905279b4-b081-4039-8e7e-ec81c8371f05,14220,14979
905d6a40-8e7e-4b73-b646-555ad53f172c,12771,15102
9066011b-d614-4ef3-941e-8ba1d2d725a9,13626,12102
906ed526-edde-40c8-a74a-1e99aa417956,12599,13036
90707a42-17e7-4a4b-b9b4-54d8fe426cc5,12795,13560
9071d495-cc2b-4bd2-952a-18795d54ad36,13359,14639
9072091c-e8de-45be-99af-6ae409d6d821,13647,12985
907ae11d-754f-4b6d-af40-4ae9ffb95b59,13418,12317
9082e37d-2cf4-4203-a299-8cd7b6c36dcd,12423,11571
908cb2e1-723a-4e53-8bef-a860b5ee279a,13254,12731
909a47c0-218e-43cd-a086-3896a133726e,13403,12509
90a73a04-53ec-445b-be7f-9a64ec108347,13630,13548
90a94d31-1093-4a0a-b970-7275ef4aa53d,12050,12496
90b5bdc1-e902-44b4-a825-b613fea8e1a5,13545,12499
90c5d645-4c02-461c-be61-06b6378b2118,12747,14120
90e91252-536f-4033-8fed-62e74d90fb4f,13408,12887
90ed9d39-345c-4b59-a92f-22482ec2c51d,14473,14235
90f877f6-b4db-4ea6-9649-08a348716b35,13765,13563
90f891dc-92e8-4408-8518-51ff3c66a35b,14848,12434
90fe6b33-e5eb-4e83-98df-90beb4a8b07d,13968,12437
90fefad4-3d09-4a80-9cf0-7ff333ce04c1,13442,12851
91029bcc-07f8-4b8a-ac76-152183b057d8,13900,12894
911637d4-9b6f-4fc1-b9a4-4460b9224689,12814,15210
911c44ad-61fa-4847-82e7-54e09395be2c,14445,13696
912dd913-25ae-421a-bb6c-9c72c8a26cd0,15163,13012
91431851-f84c-4ae1-9954-8f531dc416d7,13838,12801
915040e0-a7c1-433a-a721-d59fad7df5aa,13390,13638
915821d0-d0b2-4ed2-ad50-7fb77155d5e1,14391,14735
915e414f-6b3a-4a25-bd04-d29bbc86bf7f,13433,12843
916128aa-1eef-4adb-93fa-ff9e4b99e767,13179,13565
9167d80d-fc00-46c3-9d8b-80daedca07bf,12070,12396
916b11b2-71ec-4459-9598-67d72720812b,14145,13941
917494d8-0fc5-43ee-83a1-384c83869574,13823,13136
918382e5-7ab0-4fe9-a603-e2e3f8add113,12934,14786
91861dcc-4617-4c0c-936b-2e14d8776de9,12918,12114
9194ec8a-094b-42f2-934d-b8a0f7a75b79,12995,13526
9199235b-80d7-4bde-aa9c-7fac5ed8d38a,11747,14158
919b15b0-7f95-4bac-ae55-541758b98b83,13514,14460
919b2e77-44d8-4014-adda-8e61d310de1a,14061,11967
91a125a1-9b91-48ef-bb50-a25d1e5f5434,13778,13038
91bd2595-0385-465c-b75e-2554c65ce3ac,13119,12902
91c76077-1fe5-4c4b-82c2-80b97157ad6d,11345,12925
91c9354a-b582-43f7-b1bd-6417452e99fb,15391,14139
91cbbbed-9420-49d6-9640-710b6ac9e3bd,14825,13017
91d6f878-4538-4f52-852b-283780aba2c4,11374,11868
91ec5bcf-1958-4b4a-99e3-1c9916dcb6cb,12807,13574
91f59f58-48c2-46d2-9cc9-8956ee626025,13084,13215
9202b139-fe27-4b97-9950-06a053347d05,14426,13059
922020eb-7c2a-4a56-a54d-cf8937c6fcf9,13092,13920
9220e120-0a9f-4d35-9fe3-bcc50868757e,13876,12684
92249a02-5e17-4663-8224-b04c727efc47,12258,11893
922a0f8d-ae50-4c76-91f0-6106162d3bf9,13333,11886
9245a422-b6e2-4b83-bb9c-34b113843059,13067,12865
924d8bfc-3214-4aad-bc87-fc7772e70000,14335,13237
925462f6-d464-4ba1-a3d4-b8a5e041d176,12630,12344
926906b0-5a74-4d8a-8f06-63127e9a5fb8,14788,13809
9269877d-5dff-4c37-88d4-836a549cdef7,13659,12741
927368a9-da5d-4165-8e49-438157139601,13760,13172
92788eda-dae0-4297-8547-70aa134302a6,12327,13728
927c4d3f-ac14-4e18-ae11-d8ce0caf2c35,13449,12451
927d9795-df51-4bd2-b396-4cce537102a7,12526,12838
9285c83f-7272-40b1-97f7-90b24209951c,13048,13254
9286a239-cf1d-4daf-ac5f-212c47e516fc,12610,13005
928c329e-f345-42e7-afa7-784da87db54a,17155,14886
928d5746-1620-4428-acf6-47d32de237c2,13765,13724
929b372e-ed21-4712-9a32-0d25dd149ad4,14447,12908
92ab41e8-1619-4968-87b8-cbf354a329a9,11844,13299
92ad55d1-af6a-4d70-809d-6b86474d2a37,13190,13324
92bc9db8-2ac6-40c7-8b90-2f887ba83c35,12422,13392
92ce7823-f0cc-4a98-bc10-9e9a5cbfe848,12870,12918
92ddda64-ee9e-4543-a41e-e1bc0818d91b,14088,13084
92ea3411-86d3-429c-8efb-d80e79e29f84,14613,13045
92f01e44-d75e-45bf-998c-d4283a0f2901,15059,12738
92f74bfe-5afe-4ce0-a52e-f1aea4f56b48,13255,12396
9304d97b-287f-40c9-b938-559e56ac09b9,12743,13625
9317f738-c1a4-4ed5-8370-e6c4ec275a56,14175,14495
93323a07-aaa4-4e48-b54c-31060cb412cb,13775,15633
93437ba3-37b6-4f6b-a754-4cc22eb54ea1,13158,12771
934c293c-4bc0-44e5-bd68-fa6ce46c6122,13695,14786
9352a118-9777-4a59-a5b6-151d27efb60e,12217,14324
935a109a-f92b-47fb-ba5a-2336ecfd31cb,13098,13006
936b3f6c-5396-4caf-925d-e56b3463ff31,12827,13279
937408e9-ca8e-4c4d-af28-104e72b57f00,12627,15239
93892be0-4d47-4ba2-8f2c-2f858a736c70,12127,12439
938e5635-07be-450b-9ce4-4d7effc88518,12680,14693
93915bb3-41a7-4337-84ce-8475f80c0e20,12979,13535
93bc4e2c-336f-4146-bca9-5a476e494d22,15320,13744
93bf30e6-28d3-4427-963d-5cda041bb78f,13226,13180
93c21573-20ee-4a54-bb59-529accd1750e,13114,13156
93d28401-b65b-4104-ab52-8ba63ac4e16e,13411,12338
9424752e-d46b-4073-9a29-e3e658962b97,13430,12048
9426240e-a83e-460c-9ea8-482927fee8d8,11854,12796
94338735-69a2-4fad-b636-493427ca2f82,13648,13149
9435c936-a4b5-456f-a311-a8dbcc1bdaf3,13181,13695
943c4dd3-6286-41ec-b735-57537a00f97c,12935,11267
943f7563-72a4-46e1-b866-3755f9b75b32,13155,12774
9442f9e9-0a73-4ddf-adf9-4f6e53a97e73,12440,12736
9445a43b-ecfe-4acc-860a-f418fdb78479,13907,13168
944c04f6-eed2-4376-a8c3-45155b1a1494,12812,12751
945451f5-749c-4589-bc04-5608c765acd4,11658,11601
945afaa4-33e0-4014-b1d9-2682cdc18ad5,13488,12696
945dd17d-95fd-4d93-9f65-3e1c42f2083f,12888,13038
947178a9-6b09-4006-b1bc-84b9053aaf68,13032,13402
94721a30-19a6-4582-9752-c9bb262a23f6,13486,13041
94795f61-d2cf-48e0-a0f3-bc7ffe27162f,11860,13109
9483dc3e-bc63-4b0f-ac2e-0bd67146414d,12890,11782
9484838d-fe36-4903-bf27-3ce068534de5,13506,11814
948738f4-7c2c-4dc4-8d89-598d3f983360,11855,11986
949b05a3-946a-410d-9e61-57c4aec0e809,13130,13698
949c7cb6-2d0d-4837-afc1-059240247507,12284,12696
94a23561-dd3e-4612-88bd-3c704c6011c9,12882,14112
94a29907-f7c7-46b1-8c90-b7c1cc145033,10821,11347
94a427fd-7cfc-4dbb-b6fc-da5a8f789336,14368,12386
94c4d8ef-716c-4a91-b988-66557e5ad521,12759,13444
94ce4227-20d6-430e-af0a-f54239d00ded,12579,12506
94d2ed71-d03b-4a0b-af1f-fd90fc86c4b1,14460,12757
94e03abe-4a2b-4e4f-8a0f-3518affe2266,13346,13698
94e2adba-0e7d-4b57-8849-a191d66cd024,13148,13930
94eb2b59-be91-4ab7-9161-924fe37e8315,15379,12962
94f1d374-f5dd-4f29-831c-4dbf2cb97516,13563,11385
950b0c68-e722-4d64-961e-112ddf0b9bab,12235,12768
9511230d-ea3f-4025-aea1-b3e17a878128,13120,12218
9514a262-1203-4147-90d3-571efe8b5d12,12461,12137
952a6ab5-e95f-4010-bd73-58808f09b405,15477,13557
952ccf40-2c63-4a30-b73e-c57acea31294,13209,13500
952de6aa-0dfd-4966-be5b-54210326ee45,12509,12150
95525daa-96c2-4acb-8268-1395bc25ab73,13463,13772
9554f941-3423-4538-8131-69aa46697fcf,13146,14799
955cb422-27bd-41c2-82ac-8d96bb7914e6,11534,12681
9563338e-fe47-43b0-8c2c-c79edb15fcb7,14276,12939
9564c32b-dad9-4292-8efb-8fa41f026fe9,12900,15038
956990a3-337c-4b0d-b680-9fac8bee13f2,15274,13677
9574a999-7162-424f-9dff-0ec56aa9629b,13816,14929
95754b82-4e4b-49b7-b698-d20aae14e1bb,12918,12814
957c1ea1-d2f9-414f-871d-08f8221d2384,14306,13229
957d8e5c-d8a9-4940-be3b-532ec3ab79e5,13104,12674
958219da-b5aa-4c56-9fe8-ee7af7da24b5,11594,13088
958cefec-8f56-42a6-bbc2-40d7c52a7200,13867,14841
959bbc0e-e633-4cea-9708-d29af270557a,14168,13375
959d4766-10df-4430-b13d-e60e89a458d8,12589,12906
95a59183-ff59-46d3-a314-d5ac7b3d9d11,13505,12962
95a7fa46-4a6e-4f82-bbb1-f6e8b8111d37,14034,14069
95b8823f-2bec-4477-8171-ea9434c60587,11564,11005
95bcf558-3f88-474f-8421-6284046479de,13004,13370
95c02530-5ae5-4c9c-b717-57042e18d629,12550,13799
95c31e72-35d8-48df-82a7-d0deaf3b62a5,12612,14370
95d3f8b4-b42a-47be-a0f5-c281381d09b3,12588,12819
95d5a632-c3d3-4c06-861b-9d1cd157e5ec,13910,13842
95de83c0-5cca-432f-a7b1-0ad84dec2d42,13708,13116
95f2b878-2124-4015-89c7-0e3ce3f5e1df,12819,12131
95fbe253-4d78-4584-9bdc-797f63f01e79,12819,13541
960cc0ad-0e6d-4412-93a8-00f447587815,13463,12117
960eb5b5-2045-4f75-9de0-b42d18787a2a,14046,13445
96111538-2e7a-4135-9a84-fb9e5e547e26,11591,12581
9638090f-9eaa-4e0f-8a5e-88be59011c8b,12835,13520
963f89e3-df9d-451c-b958-288567db83ad,13527,12648
965877e9-4a36-438d-845f-dacb43b0aabe,13137,13710
965a970f-daa9-4ae1-b3f0-271061fbf67e,12867,15321
967190e9-be0c-42a4-8f8c-fc7673f8e4eb,14567,12980
96731f2a-456b-4356-a04f-ac89c0375808,13214,13245
967a354c-34d7-446e-8ae3-ddf89e2dd23e,12566,12645
9688874f-b2b0-4cca-9837-7bdc639e72f6,13924,13358
96984bda-84e3-488a-9639-9c559ec0e769,13302,14074
969901df-5ff0-4c8e-b270-51eff99b03cd,15150,13953
96a07136-1708-4f49-a80e-99f988c63956,11648,12923
96a85d41-2e8b-432f-b9b9-651fad7d8b9d,14842,14359
96ae285e-f460-4513-bd85-1714842aee29,11773,13189
96b1b89a-3474-424f-b995-694c7a0545bc,12556,12002
96bfe8ed-9241-4587-a27e-2ccd1f0626bb,11776,13083
96f3c5f1-98a9-4dae-a49c-cfa6746eae43,13419,14036
96f7e2ea-cca9-4639-9d1b-9c59bcd474d9,12277,13056
9713f2d6-7908-4a9b-8221-a65e9f0e2282,13396,13971
9717784b-cec2-4cef-8c9b-5692df0b88be,14020,12960
971d99f7-64ef-40b4-9fd5-b5eef4ecee32,13760,13890
9720579f-c2f7-4b87-978c-4b4dba49609f,13051,11749
97297636-157e-4694-a598-9d1ba9dc6e1d,13262,12341
973b0de9-c4c9-4359-940a-6db48a3967b4,12969,13527
97418b82-3010-4711-a63c-6fa85cfdfad5,13519,13355
975e287f-6b3c-44be-9df1-41f640fc3833,12735,12551
97601d42-312b-4bee-ae0a-3ac6d301005c,14984,12236
976205ec-669f-4713-89e1-7a2b8d7ec7a2,12364,12258
9769578c-1045-47df-bca2-a861619b4d40,13648,12499
977563a2-cf43-4c65-aeba-1169fc0ab9a2,12066,11836
97807e1c-fd32-4184-927b-9bedf2f19705,13532,13129
978eec1b-622a-4226-ac84-e9f55588a690,12814,13561
979a2a98-e1bf-455a-808b-7109f6e3caf0,13088,12962
979b4a04-453e-4a06-b771-250c96feaafe,13671,13950
979e1bd5-203d-4880-96bf-37f373586b2e,11917,11517
97ae33cd-2da8-4764-9851-b4f5a1a4f0c4,13282,13140
97b066d3-1248-4d43-b245-a5a8b7100029,12898,11331
97b180d1-0674-4aa9-b2b2-1a1d54385e19,12015,12432
97b249e7-12a5-43a2-9071-6e87e15769cf,13050,12452
97b2f67a-4bf0-45e3-8914-a3a33a949a50,15306,13037
97b56180-f6cf-40ec-a5bd-5c9664b6ab63,14425,13938
97b57b48-29c2-4cdc-8446-a64fc43e0daf,12274,12837
97bc480f-d339-47d0-8d82-2688d5092c0c,12675,13169
97ca660f-9191-462b-ad92-dc472907bacc,13647,14169
97d5711d-d4aa-440b-8eee-cb20c63edae6,13536,12979
97f1f36b-b90a-4f66-9fa1-fa289a0d0527,12884,13101
97f6f4af-8e0e-4851-8b80-3ea7552f3ec9,12900,14570
97f895ab-0fd5-48a6-906a-ff648cb77365,12675,12807
980992c7-7cb9-4bb2-b731-ceefcaef31f5,12380,11302
98300fbb-fbff-42c3-b08b-4bfffc645861,12572,13148
983af484-cb20-4438-ad40-00ac169f8918,13394,11706
984a7474-45c1-42d7-9bd6-d7f7315398a1,14097,11520
985fe05a-1ee5-47c1-aa1f-77a0412ac8f1,12811,12526
98708f5c-f568-4edb-8bbd-a26976e38b78,12551,13200
987db732-c6ea-4c94-b045-c6d3db93c18e,13946,14286
987f408d-11ad-4825-ad1a-a673536e8d1e,14145,13597
98971cbe-4990-44c0-beee-ece3b9516f79,12720,12729
98a8164d-fddc-4df8-86a6-7f735949e35a,12405,14355
98ae5c6e-4e79-4126-8307-1f2ce7235964,12656,12226
98babf89-f439-494a-b674-0b223d1013cd,13622,13156
98d6526b-d2fa-495d-93e4-895ae2b6f80e,14101,12994
98d655f9-a233-4e4a-b9e4-431033191fde,14658,12328
98eb4ddd-f482-472a-8467-90a0ef81ab7d,13428,12749
98ecbead-ad2f-4a57-9fb1-64adc0404280,12516,12714
98ee5d54-6497-4822-837e-0f497c3486b8,13372,13884
98f5cd48-3c10-4896-856e-2dd983d35178,12932,12041
98f90c65-046b-4193-8e61-afa12806393d,13338,13993
98fc8c0f-baa0-4133-a571-da1fb85dfbc4,13896,12802
98ff4b23-18ca-48ee-96e2-06ad5dd0674b,11758,13155
990a0764-3d16-44f0-b72c-ba0dee305135,15595,13901
990c5db1-3925-4a40-bced-d9815ee6253e,13045,12657
990ccea8-004f-42f0-bb6f-acabf8cf448a,13454,13173
9917c39c-3161-462d-adc6-c2479d9a79d4,13253,12996
991af145-db80-4248-b638-316925124d41,12718,13878
9922cf0c-2dcb-4db2-ad68-87d6102d81f4,13144,13237
993a4686-595f-43da-8817-222418ef0723,13983,12098
993c5944-c82b-462b-aca2-b261abbd4b32,13298,12859
993f4e91-bbb8-497f-8216-a41b4d189097,12043,13638
99424a8f-ab7a-42bb-85ca-a490a3292d5c,12394,13933
99457e01-94ae-42b9-91b4-cdc20cfd0e2f,12332,12578
994a2db4-f891-42a6-b216-54d473413a11,13042,15198
994ed02f-2433-46d2-ac2a-83261bd77e39,12763,12642
995a8ce7-df89-47b8-a98d-7521830e795c,12940,13308
995d2ceb-e644-4b5b-a326-380b426e9372,13340,13846
99612bd8-4484-4724-a639-164a3ba763fc,12975,13158
997195da-87b7-4e7d-a408-54003ba0ea66,14181,14252
9974b366-9607-4775-a314-d8f53484e2da,14085,13331
99850c98-cb05-4f76-bfdc-e8dbfe69e89e,12596,13850
9986e34d-2318-4d08-ae62-fa01a472c991,14894,13458
99c61c04-7afc-4cc3-aba4-4d6f4ce68fe8,13118,12424
99cd9bfe-35f8-4d57-8e82-b27b39ff5070,13136,13385
99d07d8d-46c4-4664-940c-d51498e2b1f8,13828,12209
99d54ba4-f7ac-4838-8371-ee2e54a12c7b,13375,12907
99d865db-ee50-4c03-8b07-9afa7d8ed891,14789,13139
99e3e605-7ea8-43a2-b28b-e1907eced1e2,12211,14459
99e6037b-00ad-4a08-928e-be4577420fb0,11434,11072
99e9d537-0d88-4bb0-baa8-c2dfb11c6757,15576,12336
99f336dd-b722-4bc4-a5c2-669a6ab4f81a,11967,13018
99f89846-6a9c-476d-b167-9ea1c220d72e,14092,14374
99ffbbfa-686a-408a-b47c-f5da8c6eccdd,13794,13401
9a015ecb-b200-481e-90b2-38b2e2f7b18a,13434,13482
9a06d89b-326c-4720-99c8-32eb4a4dc877,13369,13394
9a0fe477-3783-41c7-a9fe-7092da786f98,13225,10738
9a10a1ab-1666-4257-8c18-2e2c96b8ce62,13871,14050
9a1681c5-c369-4dd5-944f-02c55e1cb0a0,12897,13053
9a40b73f-c82a-4c9e-be8a-3b90113a646f,13802,13201
9a45f73b-dee6-44ce-8ba0-0864e913a6e3,13078,13082
9a48c4da-3d0d-4f7b-ab3d-bb89aa0bfbb4,13339,13629
9a4c90a5-5cba-44f4-ae15-f654f3af4cf2,12395,13652
9a53986d-163e-4952-a576-df362c21a04e,13376,14350
9a59434b-5d2b-46bc-a6c1-4cf76875c6c5,12407,11824
9a5d038f-3683-4726-8d98-e766427395f6,13497,12977
9a6fa3fb-30d3-4eff-b2f4-b6dd03841cb7,13111,14361
9a713c07-6cb5-4080-80f9-9dd83deb7a68,15388,12965
9a9411b7-47cd-4292-904d-9bd28f9df93c,12709,13283
9a94ad67-fac3-4773-909f-e15e3c80f5b7,13514,12956
9aa3cde6-8bc0-4d0d-81d5-38294681643f,13538,12794
9aabba45-26bc-42bb-9a98-90807563f724,14109,12992
9ab08a0a-1959-47c0-a73e-bc7c7db16a58,14343,13075
9ab65497-147d-4b10-9342-901fb59920da,15405,12633
9ac3efec-d729-41b8-b43c-bb45394e87e2,12984,14097
9acf3e67-90c6-45ad-89fc-4a9f29450da5,12937,13750
9acfd114-35d5-4828-9f0c-510598d11eca,14323,14696
9ad19d4c-dc66-4d6a-ae0f-c9144353f45b,13222,13541
9ada9dfe-a2fa-444c-9447-dd944c369b44,14308,14244
9adee5b1-0d68-4ab5-9d57-d261fef4d903,12670,13712
9ae32815-43fb-4cee-8c6e-73f4de6fb945,13907,13642
9ae86a1b-ca38-42c5-9e2d-dabfdf5fe79d,13282,12722
9ae9a448-7df2-4435-8ba6-c7feabb977af,13573,12865
9af57377-b637-4081-ade7-52e7fd6a1bf8,13920,13467
9b11fe59-4656-4bb2-ad7a-7908f3b749d1,13160,13904
9b178d7f-03ca-485e-8edd-a62c6d5e8d6d,11749,13823
9b19653c-e01a-443c-8281-044293407024,13470,14641
9b1a343f-1634-4ec8-a261-30fa688fd09f,13400,13255
9b27f1a9-8f0b-4f29-9616-be3ba80677a9,12824,12770
9b2f6c03-b3d8-4c8b-8060-3d0a46142ad7,15044,12258
9b32d710-12f3-408a-b051-893dc555d537,13087,13182
9b42e5e1-4dc1-4d0d-86c1-88e83609ce0e,12612,13246
9b460091-7b3b-4ce0-b941-0308ab6b63c2,13426,13144
9b492fac-f458-4e56-b1c9-6aed57c30afd,12416,14234
9b4af5d5-a39f-4344-bcaa-f43738fb3349,11457,12626
9b54671c-d127-4c1c-815b-7b7cc8322c30,11255,11832
9b633abd-6bd3-4b1a-8d81-28cedfd993ff,13958,14085
9b66cc93-2430-45a9-a1f2-0f7ed4df5433,13146,12655
9b69d99f-9c5a-416b-ba51-8eb4d0ff46a0,15036,13075
9b6cd8df-40c7-42f1-a742-480dba64eccf,13912,13894
9b7656c7-8039-4ebd-9330-0dbd68f7319d,14384,14033
9b7b6df4-7032-4d0d-892a-9d63dccec318,14814,13877
9b808281-12dd-4924-bcb4-42d008a10cd1,14672,13789
9b80dd31-3d61-4862-bf1c-1f499245c6ca,12358,12113
9b890003-a7b9-49e0-9002-769ea9c7e4db,13341,12720
9b8a8cb1-3f41-4ff2-8bff-26738ed2f7de,13124,14601
9b8c63ea-9917-4efa-87bd-b0e96db60a16,13163,14244
9b97e91d-1dc6-43ba-bff9-15ed3852140e,13956,13005
9b989dd3-6892-40ba-8205-c6a9ab6335b6,13999,13486
9b9a4c49-f9f8-491a-8df4-69beb323f17f,13119,13891
9b9b4249-4894-49b6-806a-90c27a1be4d1,15132,13159
9b9d352e-cfc5-4024-967e-960cada1ef2a,11120,11722
9ba4f50c-22ff-4f25-a716-9dc890fa4bcf,12307,13151
9ba86198-cac4-4b94-92d4-43be416ecdec,12583,12957
9ba8eda8-6096-4c8c-8e52-87758a1999c4,14032,13756
9ba9ca11-de8a-43d4-8826-4c7ea9fc2217,13061,12317
9bb67259-7e74-42de-b9f9-2a7cf994f49e,13604,12961
9bbf1b22-02da-4251-842f-1a1b433a3eb2,12895,13530
9bcc78c8-a86b-436b-941c-b07abb508b8b,15484,12864
9bccc4c6-e2f9-4ba7-91fc-529e672a5c22,12986,13605
9bd7f881-9569-4f85-b186-aba61f2d7a92,13964,12851
9bdcbbbe-b727-4a88-b929-8ba3905f679c,10720,12259
9be3909d-d735-4a5f-8eb8-5c3009839062,13114,12754
9be75786-755f-4ac6-8384-5ade92d5f4e2,13415,14177
9bfd2d8e-51ac-45b0-907b-ea63174f5aa2,12423,10843
9bfdfd77-a080-4c3e-91d8-1e321cfd0def,13056,13210
9c02169b-f5e4-4c8d-b8f9-b16dc0a93476,13496,13220
9c0f44f3-2196-4576-8d43-de7a12a5228d,12582,15214
9c173684-b641-410d-a135-099fe1bbd5a1,14021,13397
9c20266c-1961-4110-915a-b0939c33fd88,13517,13237
9c263b51-4d2e-4387-9976-24980faa127b,13381,13754
9c31e22b-1fcb-441f-a293-f8ffcc5e0452,11893,12064
9c3541e1-92b0-47fa-a1e2-d0cec02079ec,11730,13329
9c3d649b-2c09-48b1-8edc-95b867296f1c,13623,13406
9c53c2bd-5075-4fe0-9531-5188b8e146ce,13942,12935
9c6a67e3-4c13-4875-b0b7-ecea6a836d10,13033,14056
9c827f0d-6321-4b76-8777-fd6c98d37ac2,15385,12158
9c835ddb-6c34-4688-9ac7-14ebe4a11410,11101,13903
9c868c50-2d4e-463a-ae2e-723d0c902174,11934,12245
9c8eb507-61a5-427e-b521-d2193363c3f7,13025,12921
9c8fe4ec-6075-4605-ba33-ca47aeffeda7,13920,13325
9c939df0-1e85-46c1-92a2-fd956d524af7,11994,13478
9c96b9f7-c753-453c-821c-39e48af4dcb1,13380,15093
9c9bc4ba-29e9-4233-bec3-2d5382077813,12861,14123
9ca4cc9f-7056-4ff1-ad9a-e764644e64c1,13273,13778
9cab62e2-399d-4ea2-a736-34dcfcd7ecf4,13059,12212
9cb18582-dc0a-45fa-9097-6abfe2ed53e1,13350,13478
9cb6cfd1-c417-4ada-ac87-68f6f026cc69,14670,12773
9cc98351-6ba5-4ce0-9a95-d3232fca4a93,14576,12646
9ccbd081-6da7-46f1-98bf-4ea0e745473b,12447,13354
9cd08aa5-880e-4a31-b338-7e0b981ee6fb,14667,12465
9cd19497-c82f-460d-bbdb-c7d2caa0546c,12926,12140
9ce367c5-00b0-4169-bd82-130445c58318,13275,12596
9cea271e-9c14-40c3-8ca2-d38d554a5678,14353,12286
9ceb7291-7327-46d5-b4ba-075fa3e319a9,12630,13403
9cec2210-a8f9-418f-8201-16e6001a688b,14031,12868
9cecebc2-f56d-45ba-bff3-3c21642f02ac,12868,13142
9d10d929-a56b-48e6-a289-da5d6b76cadb,11816,11335
9d18af0c-c007-4c1b-b998-5e0b3b006117,12547,13285
9d233534-8cfa-4fa1-9c1b-3585117bbd3c,13751,12733
9d263c1a-bbd5-4dd3-9388-902d128144a2,13787,13776
9d276855-b1de-4653-83ea-61f5e69cc971,14076,13400
9d30f00f-1997-4911-806a-0ab77d787f41,13741,14106
9d59999c-0507-4f71-9077-853c54a7542f,12707,12774
9d6b27e5-3e6a-4e52-b7af-582c5b149360,12384,13327
9d771903-b87a-4313-a1ca-09324afcd077,14431,12588
9d836310-3aa2-4f79-8a47-d0427aca9e98,13800,13485
9d929551-9ab6-4d25-bc60-73014bb021ef,11907,13972
9d92abbc-9097-4253-8fc1-e072516b1e9e,13230,14228
9d99ca7c-e930-4d71-80f8-790d75ae5d92,13513,13025
9dc01933-db1b-4fcb-8336-def60ccba890,12832,13588
9dcadc3c-7c30-4773-af55-a73edb4cf589,12573,10730
9dd38fab-1767-4016-944a-36df9d170871,13244,13632
9dd69c35-8a60-4349-9a20-25f605e58260,11945,12956
9ddcb619-234f-465c-85d3-7429ac2831f1,13496,12289
9dddd670-02db-4e54-ae6a-1a992dda6d9d,13442,12718
9dde01a7-d23d-4cbe-aac5-94a7be6b84cc,13912,12500
9dec6e5c-68c5-4453-ad2a-49878e2d916e,12660,13704
9df1443a-ec02-4fce-9af5-76534d3226e2,12582,12163
9df286c3-0afb-44c8-92c3-5c8af598bb45,13066,13603
9e07d4b1-008c-4733-b089-88d48a9246eb,12544,14156
9e227ec2-ff84-4141-aeca-44f5005f1be6,11922,15659
9e2ca12b-dd1b-47eb-ac63-748eef40e8f6,13575,13021
9e32570e-f7db-4033-ad99-d57092001ac0,12836,13831
9e3f7fae-c226-4ba2-aca9-acbc5fc8955d,12983,14637
9e4cf14c-7fc9-4ff2-afb7-435028cc4030,13294,13714
9e53ab56-5153-44a3-8868-5bac7c3e1c1e,14267,13980
9e6562a3-0f8c-4f77-9715-3266c803ae4a,11935,14531
9e68e3f3-dd80-430b-a73a-2789b013119c,13227,12540
9e6e5a0a-9614-485b-bf7d-afda73ef0607,12299,12725
9e74d538-471f-4c58-be04-692b1edc4a93,13364,12951
9e7572f1-04cf-46b8-b5da-3bfdaade5a0a,13174,12534
9e7742d0-7257-461c-8949-f0a2325f2a05,13793,14448
9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff,11740,12835
9e86373a-d83a-47f4-aaee-12f857db18ad,12994,13292
9e8b7f4c-91de-459a-9a9c-dec6f104657f,13762,13610
9e98dc3a-b781-4df3-97e9-3ce8ae587def,12790,12994
9eb82b86-e130-4c03-b05b-0a2d6445c9cd,13680,13551
