game_id,total_kills_b_team,total_kills_r_team
b2d56410-017c-4507-9c87-1b5cf1603921,3.0,7.0
b2db455a-8e65-4ac9-85f7-cfbeae421043,2.0,4.0
b2e12016-7113-4ac3-aedb-aa5337deeb6e,10.0,0.0
b2e5f31c-fb27-4d31-916a-c38520c8df9d,2.0,2.0
b2f0d084-465a-4f1f-8051-2057d8023b71,1.0,1.0
b33736e4-cbde-4c8e-80dd-7cf2a9b4f6e8,12.0,12.0
b33f040b-db44-4405-8708-52349592fe47,8.0,6.0
b34cefb4-23b2-4d3e-aabf-8b849551ab2a,4.0,2.0
b35b04ff-0e14-4e1c-9572-dc3bd67c550c,2.0,1.0
b35e4ccc-4cf3-4128-8daf-a07c4215f61e,8.0,0.0
b362f984-c4ed-4335-b756-0b27dd756bd5,4.0,2.0
b363726e-85a7-41b4-bb30-2e898e4e9e83,2.0,2.0
b36bb21c-1ad8-40ba-be84-8595afb76307,2.0,0.0
b36d1439-5a94-49aa-ac63-98807fc10527,1.0,1.0
b3749fba-1a8f-478e-9cc6-1bd85e9ec7cd,1.0,1.0
b3809d5c-8725-4874-9d7d-fede501bf879,2.0,2.0
b38c2148-219f-488f-893e-59bce2a041e4,6.0,6.0
b391227b-38c9-4423-9309-c86ff5e777d6,4.0,3.0
b3918391-c956-4ff0-9be2-6e85bb414853,3.0,3.0
b39fbb06-e917-4c3d-809f-322357c26ed2,2.0,0.0
b3a0aa20-22c0-446d-9856-ee99c615a5d4,1.0,1.0
b3b4a03e-7d7a-4c49-ba39-4586bbae617d,2.0,6.0
b3b4ecf7-80d6-45d2-85bf-33eca65029a5,8.0,6.0
b3b5d8be-fa28-4ca8-8824-a9204acceec4,1.0,2.0
b3d13b96-6dff-4364-9a3b-eee6fad4784e,10.0,4.0
b3ec8023-b316-4a2e-b886-b4ee266e19ff,2.0,2.0
b3fd1db1-a34f-455c-b38d-58775fd1c814,1.0,0.0
b40c694a-5d62-46d3-b06b-64c0527341b8,2.0,0.0
b422f9a2-62c7-4a94-99cc-9abc3a30afe1,6.0,2.0
b4401f94-4ae4-4452-a63a-6d3471d51038,4.0,2.0
b44a2aff-f9a0-4484-aa9e-af4e475edc17,3.0,2.0
b44b77d0-ce04-4913-b98d-aafff6adfbe0,1.0,0.0
b45ada53-3ba8-43ae-a40e-573ca7765765,1.0,0.0
b464a67d-5347-44d4-836a-7483f01a1142,3.0,0.0
b46f9fef-1c90-452a-bd79-776be192d579,12.0,14.0
b477b060-e0e1-4f3b-945e-50bd2a3d7f6b,4.0,6.0
b47fe091-2b02-418e-ab64-2e0eeff45aa5,6.0,4.0
b4855ab9-93cd-4ec8-b1a2-89a9c8ea000f,2.0,1.0
b4a35573-425b-48a7-852d-91c2dff5f179,1.0,5.0
b4a563f9-b979-457b-a822-84539bdf94fa,2.0,4.0
b4adcf66-16f2-42c6-ae57-ff1ae711f1fd,2.0,1.0
b4b2ce96-be86-42d1-86d3-75b9b390e598,1.0,1.0
b4b7380e-61ab-4d5d-a0d0-9944141c838e,2.0,0.0
b4e99412-0008-4ba2-8723-88d6c1446bbb,2.0,2.0
b4ebd6ae-3846-4146-ba4d-87b1f1dad14b,1.0,0.0
b4f043c0-9f10-459a-8fb4-3109ebe03730,1.0,1.0
b502f1dd-1df7-4e86-9978-3203de8412d5,3.0,1.0
b505cd4c-841b-4d25-a160-a56404674065,1.0,0.0
b512bf4b-d879-44b8-8574-da3d8b963297,6.0,8.0
b51b676b-afcd-4e4f-b67e-6921ce052e04,2.0,8.0
b51d1573-d11e-4244-829f-ec89276287c0,2.0,1.0
b52625aa-b771-4377-afbf-d72c8ef8e856,4.0,8.0
b52e3a32-1308-4a31-a7ab-f57861794755,1.0,2.0
b5340651-34ea-426c-abc2-f96148c0052f,1.0,3.0
b53b30a6-508f-4893-9a4d-1ba5455538a7,2.0,0.0
b542e897-efc0-422f-99c3-cc1bf7b8459c,2.0,2.0
b54898a6-79f8-412c-b205-a60f115597e0,2.0,2.0
b54e2239-1064-4535-a8a8-33dd5caacbbf,4.0,4.0
b555bbf3-9942-426f-97d3-8447a8447c94,1.0,0.0
b5671db1-aed6-480a-a15e-6b6b4a0de7c0,3.0,1.0
b57587fb-2a74-4152-af68-b3515a4dc05e,8.0,2.0
b577117c-edda-4cc5-9089-388d36a9a4bf,2.0,6.0
b577735f-1988-4e95-b8c3-7a24a95f1996,4.0,2.0
b57d1555-f0dc-48e7-ba05-8dbcf3592e7b,6.0,0.0
b590096c-b62c-4a38-9e76-bbfbded6a7e3,6.0,2.0
b59ac185-3a3d-403b-bf81-897fbe1a49cf,2.0,4.0
b59da6b7-7f3d-4501-93b1-d8973a87db7a,4.0,2.0
b5a6df84-8a11-4ebe-bb6f-a53536927269,6.0,2.0
b5b30fe0-60d5-4e89-b6c9-efc99d043e4a,1.0,0.0
b5c1b595-9b66-411e-a26b-a0479ba7f3de,1.0,1.0
b5c52362-abba-4713-bfae-004e88ad45e1,2.0,4.0
b5c5737c-ad2f-4ece-85cb-174d02077ea0,6.0,2.0
b5d0b41c-a5a8-4a1e-b351-bebaf917a200,3.0,0.0
b5d56ed3-84ea-4a73-b6e4-77028b593d96,2.0,3.0
b5d63887-480b-4253-a946-3b162c4b74db,2.0,2.0
b5e37e33-e92a-40da-9d38-2a2ca4b7378a,2.0,2.0
b600f9bc-6927-4b28-97d8-483cee6a4bc6,2.0,0.0
b60434bf-7e88-42d8-a15e-53ec67f28913,5.0,2.0
b619443c-c304-46cf-af13-53e7a8f53b3a,1.0,3.0
b629b88a-aeae-4edc-8430-eb2029eac784,3.0,0.0
b62dd86e-e218-4918-9121-29fbab09917c,4.0,14.0
b633fb2e-ce26-4cba-9d9b-e9fa0afd8c91,2.0,0.0
b64b6327-6748-4a27-9984-b61250b44c33,2.0,10.0
b6560345-4de8-4ddf-bbaa-390a964b1575,4.0,4.0
b663b28b-7567-4601-bab5-e3442dee33f9,1.0,1.0
b6649815-afc9-4033-9709-f73ada4fce34,4.0,2.0
b66cdbf8-2ace-4a3c-ba52-50b96d48e6b9,1.0,3.0
b673bd34-e39c-45c9-bb8c-c3c4e9248b6a,2.0,2.0
b67460b5-92de-477e-a679-7d59559f06f9,2.0,2.0
b678d6c7-e21a-4205-b43c-fabc6dfd2ec5,2.0,0.0
b67ead7e-9ca3-4c84-9a51-cc38633af856,14.0,6.0
b687f923-eab7-44fb-bd3b-1cd8803704f3,7.0,4.0
b68c513c-eb33-4b04-9218-28ee4e8d16d2,1.0,1.0
b69890b9-b0db-4fc8-af19-c2bce7103dd2,2.0,1.0
b698e6c6-08c6-43b7-b6d1-c337c6680aca,2.0,4.0
b6c93ac8-498b-40e5-80ce-b891402ae395,2.0,1.0
b6e2b9d6-97db-4b05-aacb-f7d99ecaa4c1,1.0,1.0
b6e7e76a-60e0-4494-87c6-36a036f19353,1.0,3.0
b6f1a5be-85e0-46af-a7ed-46feef8e1b0a,1.0,5.0
b6f8cff8-227d-40de-8cce-b6ac033340d8,6.0,2.0
b6fba163-d0e9-4bf5-9b11-8a955e483cb0,4.0,0.0
b708c9dd-c753-47ca-9f92-4cc30a9ac454,6.0,0.0
b7121ecf-3d42-4463-b971-37df6db6a456,8.0,2.0
b7197951-1acb-433d-a541-b47499918e43,8.0,8.0
b71f32b4-9d4c-48fd-aa93-0ced587f978e,3.0,2.0
b7202ed8-da86-4d24-9e13-552f95260876,2.0,4.0
b723a815-4e73-4e61-8c83-3752a70ba6b7,4.0,2.0
b74adbea-4c4a-4926-8d02-db0c3f6846c1,4.0,3.0
b75602d7-72c4-4b22-8b8f-c1a11ff7b913,4.0,6.0
b769af64-aa69-4da7-8d5c-6d1072897708,6.0,2.0
b76fa079-7fb2-42e8-9cc2-02a8fad791f9,8.0,0.0
b7811a0a-bbee-44c0-b9cc-19b02efe04ea,1.0,0.0
b78aefd2-da4e-4128-84cb-88912fca71d2,8.0,0.0
b7a2b32f-d46c-4edf-b72f-72ddc81b9ac9,2.0,2.0
b7dbbe2e-c823-45dd-8051-0bcca2dc204d,2.0,0.0
b7e3cb57-9b90-4dc8-adf2-25fa765a68ae,4.0,0.0
b7ed6f8d-4003-4691-83ad-1b9a0a2a19ea,1.0,2.0
b8088a99-9a21-4284-b2d4-a63a49dbc300,3.0,2.0
b80a489e-f064-4d95-909c-48d61b31be65,2.0,6.0
b818d156-ab63-468c-a479-458319c312e3,2.0,2.0
b81b79ab-375f-4e6b-8bc3-47094911d25a,2.0,4.0
b81fe498-e590-4d8d-aef9-babe70d8bcd5,2.0,2.0
b829df5b-8a7c-41ba-8f2d-7e7e33450a1f,8.0,2.0
b84ee72a-26a2-403f-b785-0bfe4a74dd43,2.0,0.0
b851068c-2e5c-4ae7-b0f4-a16e3e7ab383,3.0,0.0
b86318b1-9869-4a28-a06f-39c80408dc93,2.0,2.0
b87b74a2-643b-4501-9910-e18bd4e27bcd,1.0,3.0
b87c04dc-0319-406a-a443-80a900f75ccf,2.0,0.0
b891ac10-ddfb-40c8-b425-e5b6b844fd3e,1.0,1.0
b89a59d1-55f1-4fbc-88a9-9cde85b45999,4.0,1.0
b8b18556-aa67-4b86-b86f-34d489c2fbaa,6.0,4.0
b8b3cd00-f7a8-4f68-9d5a-aa4adf4386ab,2.0,3.0
b8b93dd5-cf12-4d42-a94d-76799f2fe992,3.0,3.0
b8ce9690-5048-4b23-9e30-8b57156c079b,1.0,4.0
b8d5193e-2f43-4121-a052-d2f399699e21,12.0,8.0
b8f16e97-e063-4755-8ad6-17f83fc83e19,4.0,2.0
b8f9a39b-7d72-4d86-9b92-42afb26de83c,5.0,3.0
b9022e18-bcb3-4637-8ab2-5c62ca89bacb,8.0,10.0
b90739d4-1396-4d1f-9dc9-5b8ffd174921,2.0,0.0
b919d9a1-e0d2-4f3b-b6c8-1e1d0b4981d9,1.0,0.0
b91db949-a5e1-4d38-ab0c-5826c53626a1,3.0,3.0
b929d638-f047-4dce-b51f-1862da816ac6,2.0,6.0
b9303231-f90d-479f-8099-5d9360bed89e,2.0,0.0
b9352478-441a-4bd9-b671-bbfb8ebfdfba,1.0,2.0
b9429a09-b320-4882-aec4-fb25ab3c0ed8,6.0,2.0
b944d62a-ca4e-4ff6-a2f5-a84fc1ff0b94,2.0,6.0
b94abd92-0e98-4048-9a6f-ed4f4d7d9111,2.0,3.0
b94c971e-91a9-4889-903f-fe0b30bc6e8a,4.0,0.0
b95045fd-314b-4864-ad52-30a214d8cfb7,4.0,8.0
b95d853f-5453-42a3-8df6-3a044d8ab6b3,1.0,2.0
b96b5f51-dba0-440d-bfc3-9628337e0611,4.0,2.0
b96d0621-59a0-4f2f-9bb1-5aecf1c18eb4,2.0,2.0
b96f782c-da04-4641-9306-68968036bfd9,2.0,0.0
b975072f-5327-4b4d-b3ed-ca4ea0cdab97,2.0,2.0
b97b044d-6ebf-4f86-be42-142e364e7a12,4.0,0.0
b9a31ebe-e2b0-452d-927d-ec142b9d816f,2.0,0.0
b9a5f5e8-d048-4a8d-a893-5cb08765c49d,4.0,4.0
b9aab9a7-5369-4495-9dfc-d30b4cd82432,4.0,0.0
b9c392a2-657d-4c96-b32c-4454fffc418c,2.0,0.0
b9cca7b3-738b-49c8-91c2-c02b05178ea6,1.0,1.0
b9d3b4b3-c7fa-4b4b-b1d8-1a8fb667f982,3.0,2.0
b9da6e64-8a68-444f-982a-235dc77ac57d,4.0,8.0
b9fbd5cd-ba75-4d89-8282-b37944fc5eaa,3.0,1.0
ba06c4fb-ffb8-4b37-9c06-dea93c17fd7e,4.0,0.0
ba5371fd-c535-4f12-bbd0-6bdcd7b8d263,2.0,4.0
ba6ce302-6313-47d9-aed0-f1d75d78bb18,1.0,4.0
ba7ba7aa-21e5-4b0a-8c7b-75c1a9b1bc89,2.0,3.0
ba88b631-61d7-42b5-ad3e-cc5ad1da6dc6,2.0,0.0
ba91324f-bb35-4712-8932-785ce2b3e515,1.0,2.0
ba93f503-b4d6-44f9-a912-1ff6b4a27d73,3.0,1.0
ba964c0f-4cde-4c5f-adf0-97ddd90c79f1,3.0,2.0
ba9dfdcb-5e8b-4b42-8e1f-00f5d881fbbf,2.0,4.0
baa0c279-a123-437a-bfc9-1cac8e815139,1.0,2.0
baa372e4-54a5-4400-b256-b4be45445cdd,1.0,1.0
baa872a3-cb34-40c9-a059-0ae6104f92ff,2.0,3.0
baacc806-eb5c-45f6-91bc-a0ff315fc3fc,1.0,0.0
bab27565-7f59-41e2-adcc-d211b6bc97e6,4.0,5.0
bad71c81-14a3-446b-a4d4-819550c21bdb,2.0,0.0
bad9d9f5-72ee-4681-933f-eac92c0b8d20,1.0,2.0
badef9a1-95d4-42ee-93b4-4c3c606b6d22,3.0,4.0
bae32545-b61c-4fb0-9e28-22a099a8cf35,1.0,1.0
baec1f31-a09e-46bb-bec0-dd9059497134,2.0,0.0
baf29f72-e8bc-4b6a-8591-2de241a12974,3.0,0.0
bb0042d0-e95e-4c85-b475-16c11ee4f748,1.0,2.0
bb096918-e08d-4d2b-bd33-dadda23238b4,4.0,0.0
bb13bd12-dc0c-4614-ba4f-b243c0422579,2.0,3.0
bb17b415-018e-4ea6-adfd-c12a0327951e,1.0,0.0
bb3fa460-cc42-4576-ba7c-edbad2f97055,1.0,1.0
bb412b4f-5d0e-47a5-a8aa-97bb5bf70271,2.0,0.0
bb41fc8e-d003-4482-a88f-3cfbd66d1479,1.0,2.0
bb9f3375-baf7-4467-a927-9731904aa716,2.0,3.0
bbc0712c-b87e-4d20-9faa-6b4b38f21fbc,2.0,0.0
bbc28a60-bbd0-4c56-9ca2-628ce4f3dc4d,3.0,1.0
bbc493ad-1fc9-4e0f-952f-1bc4be83178e,1.0,1.0
bbd032b9-95cb-4e7e-9653-062cb54a169c,1.0,0.0
bbd2b0c5-8c74-4f29-8b50-e501f50fc245,1.0,1.0
bbd6187d-ecf1-43a7-b321-ce3a64746b44,4.0,4.0
bbd75028-6619-4dfd-98a3-57a396c3617c,2.0,0.0
bbe7a1f5-351b-42e6-836c-cfe5e709272a,1.0,0.0
bbedbd8d-3bec-48f2-8f57-3b65b8ecd2bf,1.0,0.0
bbf45277-4d94-48ac-afa6-071a85ac4c2c,4.0,0.0
bbf90cd0-3b7d-4f43-8f7a-df0c11019e6b,4.0,0.0
bbffd747-7359-47db-ab21-3fe9d3a022b8,2.0,4.0
bc0852f2-4e52-466a-b0ee-05fc4fc08767,2.0,2.0
bc125ba8-bb6c-4be8-9913-da98cd4cc609,4.0,2.0
bc20e6d7-c8f0-49ea-a3fa-bc2b85ed3cd0,3.0,3.0
bc291442-162e-4224-b531-fadb7ab60574,1.0,4.0
bc386dfe-1c66-44fb-96bf-5f8a1410b046,4.0,8.0
bc430563-76af-465b-872b-0e9c0cbe4181,4.0,0.0
bc51a76f-99af-495c-ae37-9910d20b32bf,2.0,6.0
bc62d812-bcc1-4539-b04a-05dd47d4ebc7,2.0,0.0
bc6453dd-76e5-45a5-9e01-abff678c24b9,2.0,1.0
bc851450-7229-4c3a-888e-a48fee450a1d,1.0,2.0
bc8b72bf-1fdd-4cee-a518-1e1bb52d15b8,2.0,5.0
bc9c5a39-abf2-448b-97f7-de1ccd8f94b2,2.0,0.0
bca71b45-78ec-404c-8a7e-2d2e32f42c77,10.0,8.0
bcc914c3-5fbf-4be6-b948-ffcc539efdae,2.0,8.0
bcd6a253-8fb0-40ed-92dc-f0158c28d578,4.0,6.0
bce21796-95b1-450a-82ca-cec0ff63d401,2.0,1.0
bce65e91-80e0-4cff-a392-d49cd0678d21,1.0,0.0
bceb0519-126e-417f-be5f-fef44b64e8f8,2.0,4.0
bced8b6e-c4a6-46a3-859b-e2a71a5d78cc,3.0,3.0
bcefe32e-85c0-44dc-85e1-9e0e48e181fa,4.0,0.0
bcf0a336-cf58-4563-94f3-3a493e28e721,4.0,6.0
bcf52282-8167-4f13-acf6-0fbd378af49d,4.0,1.0
bcf7f933-bbd0-4126-96cd-e241bb237ccf,4.0,4.0
bd14da8a-a70a-46a4-8bef-0224f366532c,2.0,2.0
bd17c9a1-e307-4194-b766-3f3d0ce5b08b,2.0,6.0
bd2ac7f6-5d34-4f68-bd99-57b74078b12d,2.0,0.0
bd332ffe-8f21-4e77-8e91-529301477e12,2.0,2.0
bd4e7f71-eec9-4749-be17-cec0044f7d9a,2.0,0.0
bd5b1c09-27c4-41c8-b15d-32d10227d2e7,2.0,8.0
bd80beb2-9d78-46d5-abdf-a6db51af3993,1.0,3.0
bda2cf71-147c-4703-b735-6f84a397912b,2.0,0.0
bda61a56-6040-4633-824a-007117812ef9,2.0,0.0
bdacb969-f199-44eb-8f76-e92e16a80e22,4.0,2.0
bdb23050-b710-418e-be66-dbaccb42e19d,3.0,1.0
bde28d79-3a69-43f4-b342-88bf33867aba,5.0,0.0
bdec285a-dc70-4232-a14d-5ad8db696c63,3.0,1.0
bdf21033-2bcb-470f-8597-653a90aa9a66,2.0,2.0
be0dc3bc-aaf2-4fd7-85d7-524b95f2efc0,4.0,6.0
be10dd12-36df-4020-960d-97fd6d2a530c,2.0,4.0
be2f3ef3-8f37-4c62-a46f-cf9a94a3def6,5.0,0.0
be33e8b7-5f2d-494d-a98c-2cbfef9ad1e6,2.0,3.0
be37c7d6-f7dd-4aae-8e10-7c4df96a726b,8.0,2.0
be4277f3-b143-47f7-bcec-31a812051205,8.0,4.0
be4bc5a8-2192-4cfc-89c9-673456285127,2.0,0.0
be527e56-28fe-4619-b2b7-14abbb46ed23,2.0,0.0
be615cd3-fe3a-4de1-bede-087f5ee90b01,6.0,2.0
be786580-eca1-4d5f-8054-18020db67479,2.0,4.0
be81e04e-74ac-48fe-8261-1accb4501f57,2.0,0.0
be86e849-68a7-41f4-9491-38570436a9d2,2.0,1.0
be8953dc-6306-4055-8254-92728316a4a9,2.0,2.0
be8f3da4-6b97-4680-9555-49f9e0c9f248,1.0,3.0
be977a69-9f7f-4f51-87ee-8be7464cf80c,5.0,4.0
beac380b-afb5-46e2-b29a-235048dfcffb,12.0,10.0
bebf0af3-2778-48b9-981f-067100e35887,2.0,4.0
bebf3773-62b2-45c6-b2e3-1963d5d92a77,3.0,1.0
bec34305-c3a2-447b-b1b1-7c0da6e35378,2.0,6.0
bec363f6-1414-43c0-99b5-a5727f8b51d5,3.0,1.0
bed7595f-c3b4-4c01-89b1-a519a418361d,2.0,0.0
bed91833-e652-41e1-bca2-cc21be5f6253,2.0,4.0
bee1b004-4a77-46d2-b337-a1ab3d5c21a5,2.0,1.0
bee74fdc-268c-4bc3-a01b-fd5cd5b451f5,4.0,2.0
beec3334-54b1-41fc-b4ec-752be1c904be,2.0,0.0
bf0d6cc2-67b3-4d31-935d-e198f318ac55,4.0,8.0
bf1989eb-93e5-4583-9627-2d105e3797fa,3.0,2.0
bf1a4329-a23a-44ff-82e0-64bfd190f0b2,4.0,4.0
bf38a597-4800-4eb2-81dc-bbe93d6c67eb,4.0,6.0
bf478e04-34f7-49b3-8faf-19c9df4a92b1,4.0,3.0
bf4ada7b-af13-4b77-9b23-f1a525d0bec1,2.0,4.0
bf4d8bf5-b123-4172-b2c3-a4512b00ae62,2.0,3.0
bf51c448-7afa-4f75-b1d4-867f66c91a03,1.0,2.0
bf56cc5a-4aca-4593-b548-faa059a5f291,1.0,0.0
bf708a07-957c-4139-b6b8-bec5c197119c,3.0,2.0
bf7ed69b-0f1e-4846-8c21-31e664ff7426,4.0,2.0
bf7f1a38-4991-41f8-884e-af8c91030fe0,6.0,4.0
bf803250-b0ba-48f7-972e-da960ced243b,2.0,2.0
bf9b5cc7-21b3-474f-a7f1-968a7cf1c0b2,1.0,3.0
bf9cadde-ddca-4f5e-9ae3-bee23cab07bd,6.0,0.0
bfa1fbae-f2c3-48df-aef5-d1e2285a7575,2.0,4.0
bfa8baca-d656-4565-a559-3e2fe3022038,1.0,0.0
bfaf519c-bc14-4b97-8161-6d25c8904027,2.0,4.0
bfc89e14-f701-4eab-b1ba-47d760016b9f,2.0,0.0
bfd05d8f-abee-41b7-86b7-e304cf1bf28f,3.0,2.0
bfdd8c9a-b291-4aba-b127-cf45fafec16e,1.0,0.0
bfddd7f0-798d-4164-9a94-b04998f0542a,4.0,3.0
bff312e2-a34b-4cf4-a8d1-9d5596fe28f6,12.0,10.0
bff6c889-f512-4801-897c-b275f105d82d,1.0,1.0
c0181673-33e7-46ff-81ba-35d8ab74ba29,1.0,3.0
c028c7a8-5cd7-42b3-b80e-a7f8feba4722,4.0,4.0
c03a0be4-2c09-4982-971f-239585211041,10.0,2.0
c0508b7e-31f2-40aa-8b25-c934cf41e659,10.0,0.0
c0537b76-a80b-4e91-89ee-bbbf3fd65d9d,2.0,1.0
c053c484-9f31-4109-9544-b1df2cc4bab2,1.0,2.0
c0585e39-b1d3-4ad0-9441-69b4a47deaba,3.0,1.0
c05f825b-b55f-4751-9f8a-3324acf25b3b,1.0,1.0
c0747ac6-b977-4250-a699-f4c0b87af7db,2.0,10.0
c08255c7-c928-4723-86a7-c529969bda7e,2.0,0.0
c0a7cdf6-1e0a-4f7d-b08e-5a5fc1d06168,4.0,2.0
c0af4c10-a5b3-4a87-ac09-4b7c8f33d615,3.0,3.0
c0b46e8d-07b4-4807-9cda-caf94a563986,6.0,8.0
c0b753b7-d8b4-4f4c-ab2d-532bd7399b17,4.0,8.0
c0bba100-15c0-4e63-8810-f95b743d3b11,8.0,8.0
c0c4e44e-f74d-4eac-89e5-fee2a83ce098,8.0,0.0
c0d23ff3-a62a-4b75-8f75-35bf20155c51,2.0,10.0
c0d3ccf5-9863-49a2-a9b7-9a2ce8ef700c,2.0,2.0
c0dec5cf-583c-4499-866c-5354853b33fb,4.0,0.0
c0df02d7-1a84-47cf-be3b-e917a041598c,4.0,4.0
c0e7d7d3-2645-4b4a-9630-c2752bbb6ed9,6.0,2.0
c0f790b3-6eef-48e9-ae98-be3db5205d3e,1.0,2.0
c14cb445-fa61-4399-8324-b8c3b04a9075,4.0,4.0
c14e10be-ce78-4404-a438-6bbe29c4202c,2.0,6.0
c15bac28-9460-4785-b8b9-05bfcbce6b0c,6.0,2.0
c15ed925-5479-4c17-9a19-0fc4b207685c,2.0,1.0
c1657c9b-a826-456e-9a78-68df2b9198cc,1.0,2.0
c1671aa5-d1f2-4c0e-970b-6ef9fb1b87cf,1.0,2.0
c17e04cd-3a45-44e3-ade3-0e3196d580ca,1.0,0.0
c196c690-9d6f-467b-b515-6741aa3d6372,3.0,4.0
c1a93b4a-87c2-4bf6-8240-e88e680dda2b,2.0,2.0
c1aeadfe-4589-4169-b60b-efc3289ba214,1.0,0.0
c1c7e362-0d2f-495c-b5ad-fd22a9b44a95,2.0,4.0
c1d899f1-4824-4f11-a4ef-e05c344ceb4a,2.0,4.0
c1dfd9fc-2758-4255-9814-e6920a69fe0e,2.0,1.0
c1e0de05-67d8-4701-be20-d4c8eac90e61,1.0,2.0
c1e5640d-bbb2-49fa-bf2a-5a3566f1b140,2.0,2.0
c1f05dd4-731b-4feb-95e1-8ca2ffe49f14,2.0,6.0
c2119901-3478-4038-a551-cc819dff8a24,1.0,1.0
c221fc4c-4ede-4017-afb0-bfc967269fbb,2.0,0.0
c227b1d1-c391-4e71-acf6-bee97249e1bd,3.0,3.0
c228f2e3-2af0-4dcc-a44a-0e30b89afd2d,8.0,0.0
c23ee5b4-ccc2-4780-8a5f-eb2cf19d93d0,4.0,6.0
c245936d-d11b-43f9-b4cc-635b629104f0,1.0,0.0
c24cf58a-ea36-48fa-aced-a673d74962c4,4.0,12.0
c24d0b3d-bcd1-4e03-b2e6-d544437a4b59,8.0,4.0
c24f4eb8-629b-4824-9232-4beb86f5a8a0,3.0,2.0
c2802a95-a3a4-405e-8a08-ef264c8da885,4.0,0.0
c286f8f7-ba60-4184-bd15-0b00ae8c04fb,8.0,4.0
c2a20b14-1932-442a-9470-48d82a85bd56,2.0,1.0
c2b91a67-b69d-4a90-821e-1e147025872e,10.0,8.0
c2c05854-246e-4a60-914e-4e025c87cf92,10.0,6.0
c2cbd500-0dda-4fd2-a241-963f28c1427d,4.0,4.0
c2ce0547-92e7-43a1-b276-89aafb53fb21,6.0,2.0
c2d03dcd-e6bc-4d20-ada6-859039905726,1.0,1.0
c2e1e420-1070-4f89-bb0d-16f8589d83f7,2.0,0.0
c2edcd63-eac8-4b98-9af0-ea3930280c72,4.0,8.0
c2efde73-8531-472c-b6ae-1a0e7d769d86,3.0,2.0
c2f4c7c2-f7cb-4ec2-a6f1-7a2f37e9561b,2.0,0.0
c30688e3-17b5-4330-9b3e-65350fd26d07,4.0,6.0
c3158ddf-ef12-44c3-8190-14dddef0b4a7,4.0,10.0
c328ddd2-9538-4be7-8d29-6d9e68a8f7d3,2.0,4.0
c330df0f-a6f7-4a2e-b22d-0ad29fe585d6,10.0,0.0
c33d03bf-a6ce-441b-964d-0c5894e0b06e,1.0,0.0
c3711807-8b41-4f29-9dda-1db4e5050852,5.0,0.0
c37a8e39-e811-4e02-868c-ffb6bf0ca3f8,2.0,4.0
c3810618-44b9-47c7-8a1f-db99965123f3,1.0,3.0
c384854c-415e-4edf-9868-6d99f61c7684,2.0,0.0
c3afa3a4-5a18-4ccd-a61b-304202a71258,1.0,3.0
c3b5f6d8-67bb-4d47-9415-adca0b2713f2,4.0,0.0
c3b6d18d-c340-4791-b835-f9208b2c71bb,5.0,2.0
c3bb8059-aad4-4150-bc33-c6480ad96bf9,1.0,3.0
c3c24831-89d1-49e8-b28a-18a32293878b,2.0,0.0
c3cb24ba-389d-4cfe-9fc9-2c93b53da3f9,8.0,6.0
c3d57dd8-3d07-4acb-9382-819283e04aa5,6.0,6.0
c3d7152c-9ca2-45ca-88c1-c363487ded59,1.0,0.0
c3db9698-0aff-4c61-84ae-7db959d291bd,8.0,2.0
c3e64c4f-35b0-448d-b168-876d6a430a51,4.0,2.0
c3f371f3-2eef-4879-940f-3fcca74f1774,10.0,6.0
c401ba76-17bf-4b50-b2dc-d35787d711ce,2.0,2.0
c407b719-ee68-4219-bdb2-9b34a567010b,2.0,1.0
c4189c3a-03a3-4882-b210-fcef479f6f0b,3.0,5.0
c4200000-2527-4453-bedc-14bbde79d830,1.0,1.0
c4264d05-e038-4f9d-90d6-4bc61416caf8,2.0,8.0
c4296b38-a916-4572-84da-9fb9bfb84e7c,5.0,5.0
c4465e1a-038c-4d39-b004-55a4227c722b,1.0,1.0
c446fc14-adda-4ba0-be68-c5d606e6819f,6.0,6.0
c46b88e9-2b7d-4cf0-81f6-e63b6dc33cef,6.0,6.0
c46ee9be-19be-40e9-a0cf-98a4d6adbc26,4.0,4.0
c495172e-d0fd-45e8-9c83-0a5abdc1786a,2.0,2.0
c496a464-7a2f-4a19-a2bf-322834e09494,8.0,6.0
c4aaca3c-522b-4339-9b3f-35e2319f4f20,3.0,3.0
c4ba7683-247a-4aff-b647-affba3863d62,8.0,4.0
c4c1674b-20bb-46b5-ace9-9c49e123d190,6.0,0.0
c4c7494c-dc5f-4daa-a725-b9dfa3ce934e,4.0,2.0
c4e615c5-3ff2-4857-8cb3-9d4d1b310d89,2.0,0.0
c4ec470a-2995-4e9d-9623-787ec4f1c28e,3.0,5.0
c4f60793-cd81-44b0-90a8-c6a4148fbbe1,6.0,9.0
c4f775ab-3812-4c82-9602-3ddf5d59f509,4.0,2.0
c51b703f-b8da-4ca2-83e7-8db9e17009ae,2.0,0.0
c522c5b4-29bc-4b39-a8cd-1ddfac086431,1.0,0.0
c5362592-e0d6-4d13-9fea-fa542666e277,2.0,1.0
c543c656-d47f-48a5-a415-ec57e15e2b08,3.0,3.0
c54a97b2-28eb-46c4-b26b-9defdff5f75b,4.0,0.0
c54ad064-a737-40f9-a674-894cc100163d,4.0,4.0
c550f792-0c6e-4013-932c-d1d77d3c6495,2.0,2.0
