date,wp,ws,df_logg_wp,df_logg_ws
2010-01-22 13:00:00,0.221,3.52,-1.5095925774643841,1.2584609896100056
2010-01-22 14:00:00,0.201,3.59,-1.6044503709230613,1.2781522025001875
2010-01-22 15:00:00,0.14,3.65,-1.9661128563728327,1.2947271675944
2010-01-22 16:00:00,0.115,3.66,-2.162823150618887,1.297463147413275
2010-01-22 17:00:00,0.095,3.61,-2.353878387381596,1.2837077723447896
2010-01-22 18:00:00,0.125,3.51,-2.0794415416798357,1.2556160374777743
2010-01-22 19:00:00,0.201,3.39,-1.6044503709230613,1.220829921392359
2010-01-22 20:00:00,0.18,3.37,-1.7147984280919266,1.2149127443642704
2010-01-22 21:00:00,0.17,3.59,-1.7719568419318752,1.2781522025001875
2010-01-22 22:00:00,0.095,4.13,-2.353878387381596,1.4182774069729414
2010-01-22 23:00:00,0.105,4.75,-2.2537949288246137,1.55814461804655
2010-01-23 00:00:00,0.221,5.14,-1.5095925774643841,1.6370530794670737
2010-01-23 01:00:00,0.401,4.77,-0.9137938516755678,1.5623463049002497
2010-01-23 02:00:00,0.546,4.73,-0.6051363032372319,1.5539252025038417
2010-01-23 03:00:00,0.35100000000000003,4.84,-1.0469690555162712,1.5769147207285403
2010-01-23 04:00:00,0.396,4.83,-0.9263410677276565,1.5748464676644813
2010-01-23 05:00:00,0.241,4.58,-1.422958345491482,1.5216989981260935
2010-01-23 06:00:00,0.206,4.24,-1.579879110192556,1.4445632692438664
2010-01-23 07:00:00,0.241,3.97,-1.422958345491482,1.3787660946990992
2010-01-23 08:00:00,0.301,3.83,-1.2006450142332614,1.3428648031925547
2010-01-23 09:00:00,0.29600000000000004,3.82,-1.2173958246580765,1.3402504226184837
2010-01-23 10:00:00,0.281,3.86,-1.2694006096483912,1.3506671834767394
2010-01-23 11:00:00,0.231,3.96,-1.4653375684603434,1.3762440252663892
2010-01-23 12:00:00,0.115,4.13,-2.162823150618887,1.4182774069729414
2010-01-23 13:00:00,0.045,4.37,-3.101092789211817,1.4747630091074988
2010-01-23 14:00:00,0.015,4.66,-4.199705077879927,1.5390154481375546
2010-01-23 15:00:00,0.01,4.96,-4.605170185988091,1.601405740736836
2010-01-23 16:00:00,0.015,5.22,-4.199705077879927,1.6524974018945473
2010-01-23 17:00:00,0.07,5.31,-2.659260036932778,1.6695918352538475
2010-01-23 18:00:00,0.12,5.1,-2.120263536200091,1.62924053973028
2010-01-23 19:00:00,0.165,4.54,-1.8018098050815563,1.5129270120532565
2010-01-23 20:00:00,0.145,3.86,-1.9310215365615626,1.3506671834767394
2010-01-23 21:00:00,0.16,3.38,-1.8325814637483102,1.2178757094949273
2010-01-23 22:00:00,0.206,3.32,-1.579879110192556,1.199964782928397
2010-01-23 23:00:00,0.226,3.54,-1.487220279709851,1.264126727145683
2010-01-24 00:00:00,0.306,3.8,-1.1841701770297564,1.33500106673234
2010-01-24 01:00:00,0.331,4.34,-1.1056369036050742,1.4678743481123135
2010-01-24 02:00:00,0.396,4.23,-0.9263410677276565,1.4422019930581866
2010-01-24 03:00:00,0.341,4.05,-1.07587280169862,1.3987168811184478
2010-01-24 04:00:00,0.311,3.93,-1.1679623668029029,1.3686394258811698
2010-01-24 05:00:00,0.256,3.87,-1.3625778345025745,1.3532545070416904
2010-01-24 06:00:00,0.13,3.86,-2.0402208285265546,1.3506671834767394
2010-01-24 07:00:00,0.125,3.85,-2.0794415416798357,1.3480731482996928
2010-01-24 08:00:00,0.16,3.81,-1.8325814637483102,1.3376291891386096
2010-01-24 09:00:00,0.256,3.71,-1.3625778345025745,1.3110318766193438
2010-01-24 10:00:00,0.266,3.57,-1.324258970200438,1.2725655957915476
2010-01-24 11:00:00,0.34600000000000003,3.6,-1.0613165039244128,1.2809338454620642
2010-01-24 12:00:00,0.627,4.07,-0.4668087383492164,1.4036429994545037
2010-01-24 13:00:00,0.672,5.09,-0.3974969384589874,1.6272778305624314
2010-01-24 14:00:00,0.727,6.18,-0.3188288014486177,1.8213182714695995
2010-01-24 15:00:00,0.677,6.74,-0.390084006069862,1.9080599249242156
2010-01-24 16:00:00,0.627,6.38,-0.4668087383492164,1.8531680973566984
2010-01-24 17:00:00,0.642,5.58,-0.44316697529217586,1.7191887763932197
2010-01-24 18:00:00,0.6970000000000001,5.0,-0.3609698682216131,1.6094379124341003
2010-01-24 19:00:00,0.687,5.03,-0.37542098675978763,1.6154199841116479
2010-01-24 20:00:00,0.757,5.4,-0.2783920255446883,1.6863989535702288
2010-01-24 21:00:00,0.7070000000000001,5.66,-0.3467246130855642,1.7334238922150915
2010-01-24 22:00:00,0.672,5.45,-0.3974969384589874,1.6956156086751528
2010-01-24 23:00:00,0.777,4.93,-0.25231492861448956,1.5953389880545987
2010-01-25 00:00:00,0.787,4.4,-0.2395270305647338,1.4816045409242156
2010-01-25 01:00:00,0.772,4.69,-0.25877072895736086,1.545432582458188
2010-01-25 02:00:00,0.747,4.47,-0.29169009384931976,1.4973884086254774
2010-01-25 03:00:00,0.657,4.33,-0.4200712604975265,1.4655675420143985
2010-01-25 04:00:00,0.622,4.22,-0.4748151862429576,1.4398351280479205
2010-01-25 05:00:00,0.556,4.15,-0.5869869847315546,1.423108334242607
2010-01-25 06:00:00,0.486,4.06,-0.7215466550816433,1.4011829736136412
2010-01-25 07:00:00,0.321,3.96,-1.1363141558521213,1.3762440252663892
2010-01-25 08:00:00,0.095,3.87,-2.353878387381596,1.3532545070416904
2010-01-25 09:00:00,0.155,3.85,-1.8643301620628905,1.3480731482996928
2010-01-25 10:00:00,0.195,3.91,-1.6347557204183902,1.3635373739972745
2010-01-25 11:00:00,0.206,3.95,-1.579879110192556,1.3737155789130306
2010-01-25 12:00:00,0.185,3.84,-1.6873994539038122,1.3454723665996355
2010-01-25 13:00:00,0.165,3.63,-1.8018098050815563,1.2892326482767593
2010-01-25 14:00:00,0.18,3.67,-1.7147984280919266,1.3001916620664788
2010-01-25 15:00:00,0.201,4.09,-1.6044503709230613,1.4085449700547104
2010-01-25 16:00:00,0.456,4.68,-0.7852624694677509,1.5432981099295553
2010-01-25 17:00:00,0.647,5.28,-0.43540898448123644,1.6639260977181702
2010-01-25 18:00:00,0.757,5.83,-0.2783920255446883,1.763017000362401
2010-01-25 19:00:00,0.862,6.29,-0.14850000831844395,1.8389610707123492
2010-01-25 20:00:00,0.762,6.54,-0.2718087232954908,1.8779371654691073
2010-01-25 21:00:00,0.657,6.45,-0.4200712604975265,1.864080130807681
2010-01-25 22:00:00,0.521,5.96,-0.6520052372287701,1.7850704810772584
2010-01-25 23:00:00,0.471,5.31,-0.7528971849657193,1.6695918352538475
2010-01-26 00:00:00,0.461,4.75,-0.7743572359854884,1.55814461804655
2010-01-26 01:00:00,0.446,5.06,-0.807436326962073,1.6213664832993742
2010-01-26 02:00:00,0.471,4.75,-0.7528971849657193,1.55814461804655
2010-01-26 03:00:00,0.361,4.36,-1.018877320649256,1.472472057360943
2010-01-26 04:00:00,0.371,3.9,-0.991553216374702,1.3609765531356006
2010-01-26 05:00:00,0.421,3.53,-0.8651224452997557,1.2612978709452054
2010-01-26 06:00:00,0.34600000000000003,3.46,-1.0613165039244128,1.2412685890696329
2010-01-26 07:00:00,0.366,3.79,-1.0051219455807707,1.332366019094335
2010-01-26 08:00:00,0.301,4.25,-1.2006450142332614,1.4469189829363254
2010-01-26 09:00:00,0.256,4.48,-1.3625778345025745,1.4996230464268938
2010-01-26 10:00:00,0.281,4.22,-1.2694006096483912,1.4398351280479205
2010-01-26 11:00:00,0.29100000000000004,3.87,-1.2344320118106444,1.3532545070416904
2010-01-26 12:00:00,0.341,3.97,-1.07587280169862,1.3787660946990992
2010-01-26 13:00:00,0.311,4.92,-1.1679623668029029,1.5933085305042167
2010-01-26 14:00:00,0.35100000000000003,6.39,-1.0469690555162712,1.8547342683894434
2010-01-26 15:00:00,0.471,7.86,-0.7528971849657193,2.061786606441115
2010-01-26 16:00:00,0.5660000000000001,8.89,-0.569161200778954,2.1849270495258133
2010-01-26 17:00:00,0.632,9.41,-0.4588658848352796,2.2417729535972883
2010-01-26 18:00:00,0.632,9.45,-0.4588658848352796,2.2460147415056513
2010-01-26 19:00:00,0.652,9.05,-0.4277107170554841,2.2027647577118348
2010-01-26 20:00:00,0.657,8.33,-0.4200712604975265,2.1198634561787513
2010-01-26 21:00:00,0.617,7.46,-0.48288625507674926,2.0095554142156695
2010-01-26 22:00:00,0.637,6.57,-0.45098562340997367,1.8825138324965192
2010-01-26 23:00:00,0.727,5.82,-0.3188288014486177,1.7613002617433464
2010-01-27 00:00:00,0.752,5.39,-0.28501895503229724,1.6845453849209058
2010-01-27 01:00:00,0.742,5.15,-0.2984060358147566,1.6389967146756448
2010-01-27 02:00:00,0.6920000000000001,5.31,-0.3681693233644674,1.6695918352538475
2010-01-27 03:00:00,0.607,5.4,-0.4992264879226388,1.6863989535702288
2010-01-27 04:00:00,0.642,5.25,-0.44316697529217586,1.6582280766035324
2010-01-27 05:00:00,0.662,4.97,-0.4124897230451288,1.6034198401085373
2010-01-27 06:00:00,0.5660000000000001,4.68,-0.569161200778954,1.5432981099295553
2010-01-27 07:00:00,0.642,4.49,-0.44316697529217586,1.501852701754163
2010-01-27 08:00:00,0.652,4.29,-0.4277107170554841,1.4562867329399256
2010-01-27 09:00:00,0.421,3.97,-0.8651224452997557,1.3787660946990992
2010-01-27 10:00:00,0.226,3.53,-1.487220279709851,1.2612978709452054
2010-01-27 11:00:00,0.201,3.39,-1.6044503709230613,1.220829921392359
2010-01-27 12:00:00,0.396,3.89,-0.9263410677276565,1.358409157630355
2010-01-27 13:00:00,0.416,5.11,-0.8770700187208739,1.631199404215613
2010-01-27 14:00:00,0.591,6.66,-0.5259392615760389,1.8961194845522977
2010-01-27 15:00:00,0.797,7.97,-0.22690060019192196,2.075684492802124
2010-01-27 16:00:00,0.877,8.58,-0.13124828660995402,2.149433913499871
2010-01-27 17:00:00,0.852,8.62,-0.16016875215282134,2.1540850846756014
2010-01-27 18:00:00,0.8170000000000001,8.37,-0.20211618412213408,2.124653884501384
2010-01-27 19:00:00,0.792,7.99,-0.23319388716771114,2.0781907597781832
2010-01-27 20:00:00,0.767,7.46,-0.26526847761488087,2.0095554142156695
2010-01-27 21:00:00,0.8220000000000001,6.77,-0.19601488392595706,1.9125010869241836
2010-01-27 22:00:00,0.767,5.91,-0.26526847761488087,1.776645831418007
2010-01-27 23:00:00,0.782,5.1,-0.24590053843682594,1.62924053973028
2010-01-28 00:00:00,0.6920000000000001,4.56,-0.3681693233644674,1.5173226235262947
2010-01-28 01:00:00,0.687,4.07,-0.37542098675978763,1.4036429994545037
2010-01-28 02:00:00,0.857,4.32,-0.15431736038435728,1.463255402256019
2010-01-28 03:00:00,0.932,4.53,-0.07042246429654582,1.5107219394949427
2010-01-28 04:00:00,0.862,4.42,-0.14850000831844395,1.4861396960896067
2010-01-28 05:00:00,0.586,4.14,-0.5344354894051245,1.4206957878372228
2010-01-28 06:00:00,0.501,3.94,-0.6911491778972723,1.3711807233098425
2010-01-28 07:00:00,0.386,4.02,-0.9519179095173061,1.3912819026309295
2010-01-28 08:00:00,0.34600000000000003,4.27,-1.0613165039244128,1.451613827240533
2010-01-28 09:00:00,0.261,4.47,-1.3432348716594436,1.4973884086254774
2010-01-28 10:00:00,0.416,4.53,-0.8770700187208739,1.5107219394949427
2010-01-28 11:00:00,0.591,4.63,-0.5259392615760389,1.5325568680981427
2010-01-28 12:00:00,0.662,5.09,-0.4124897230451288,1.6272778305624314
2010-01-28 13:00:00,0.772,6.3,-0.25877072895736086,1.840549633397487
2010-01-28 14:00:00,0.747,8.05,-0.29169009384931976,2.0856720914304723
2010-01-28 15:00:00,0.742,9.73,-0.2984060358147566,2.2752138961979136
2010-01-28 16:00:00,0.747,10.74,-0.29169009384931976,2.3739750890807185
2010-01-28 17:00:00,0.7170000000000001,11.01,-0.33267943838251657,2.3988039507345884
2010-01-28 18:00:00,0.5760000000000001,10.66,-0.5516476182862456,2.3664984187376983
2010-01-28 19:00:00,0.561,9.96,-0.5780343734594406,2.298577071596507
2010-01-28 20:00:00,0.461,9.26,-0.7743572359854884,2.225704048658088
2010-01-28 21:00:00,0.231,8.46,-1.4653375684603434,2.135349173618132
2010-01-28 22:00:00,0.271,7.18,-1.305636458102436,1.9712993830601329
2010-01-28 23:00:00,0.476,5.66,-0.7423374247507171,1.7334238922150915
2010-01-29 00:00:00,0.316,4.42,-1.152013065395225,1.4861396960896067
2010-01-29 01:00:00,0.241,3.61,-1.422958345491482,1.2837077723447896
2010-01-29 02:00:00,0.15,3.54,-1.8971199848858813,1.264126727145683
2010-01-29 03:00:00,0.125,3.59,-2.0794415416798357,1.2781522025001875
2010-01-29 04:00:00,0.125,3.52,-2.0794415416798357,1.2584609896100056
2010-01-29 05:00:00,0.15,3.38,-1.8971199848858813,1.2178757094949273
2010-01-29 06:00:00,0.195,3.3,-1.6347557204183902,1.1939224684724346
2010-01-29 07:00:00,0.175,3.34,-1.742969305058623,1.205970806988609
2010-01-29 08:00:00,0.236,3.43,-1.443923473956527,1.2325602611778486
2010-01-29 09:00:00,0.251,3.42,-1.3823023398503531,1.2296405510745139
2010-01-29 10:00:00,0.256,3.26,-1.3625778345025745,1.1817271953786161
2010-01-29 11:00:00,0.08,3.18,-2.5257286443082556,1.1568811967920856
2010-01-29 12:00:00,0.03,3.43,-3.506557897319982,1.2325602611778486
2010-01-29 13:00:00,0.0,4.25,-inf,1.4469189829363254
2010-01-29 14:00:00,0.015,5.4,-4.199705077879927,1.6863989535702288
2010-01-29 15:00:00,0.04,6.49,-3.2188758248682006,1.8702625307159986
2010-01-29 16:00:00,0.34600000000000003,7.23,-1.0613165039244128,1.9782390361706734
2010-01-29 17:00:00,0.381,7.53,-0.9649559038554361,2.018895041811802
2010-01-29 18:00:00,0.336,7.29,-1.0906441190189327,1.986503546020567
2010-01-29 19:00:00,0.236,6.44,-1.443923473956527,1.8625285401162623
2010-01-29 20:00:00,0.211,5.33,-1.5558971455060706,1.673351238177753
2010-01-29 21:00:00,0.271,4.45,-1.305636458102436,1.4929040961781488
2010-01-29 22:00:00,0.266,4.16,-1.324258970200438,1.425515074273172
2010-01-29 23:00:00,0.266,4.34,-1.324258970200438,1.4678743481123135
2010-01-30 00:00:00,0.19,4.72,-1.6607312068216509,1.5518087995974639
2010-01-30 01:00:00,0.075,4.75,-2.5902671654458267,1.55814461804655
2010-01-30 02:00:00,0.015,4.74,-4.199705077879927,1.556037135706985
2010-01-30 03:00:00,0.03,4.43,-3.506557897319982,1.4883995840570443
2010-01-30 04:00:00,0.025,3.85,-3.6888794541139363,1.3480731482996928
2010-01-30 05:00:00,0.035,3.28,-3.3524072174927233,1.1878434223960523
2010-01-30 06:00:00,0.01,2.81,-4.605170185988091,1.0331844833456545
2010-01-30 07:00:00,0.02,2.24,-3.912023005428146,0.8064758658669485
2010-01-30 08:00:00,0.04,1.5,-3.2188758248682006,0.4054651081081644
2010-01-30 09:00:00,0.015,0.67,-4.199705077879927,-0.40047756659712525
2010-01-30 10:00:00,0.0,0.61,-inf,-0.4942963218147801
2010-01-30 11:00:00,0.0,1.5,-inf,0.4054651081081644
2010-01-30 12:00:00,0.0,2.05,-inf,0.7178397931503168
2010-01-30 13:00:00,0.005,1.94,-5.298317366548036,0.6626879730752367
2010-01-30 14:00:00,0.015,1.43,-4.199705077879927,0.3576744442718159
2010-01-30 15:00:00,0.0,1.03,-inf,0.02955880224154443
2010-01-30 16:00:00,0.0,1.26,-inf,0.23111172096338664
2010-01-30 17:00:00,0.0,1.83,-inf,0.6043159668533296
2010-01-30 18:00:00,0.0,2.31,-inf,0.8372475245337022
2010-01-30 19:00:00,0.0,2.48,-inf,0.9082585601768908
2010-01-30 20:00:00,0.0,2.33,-inf,0.8458682675776092
2010-01-30 21:00:00,0.0,1.99,-inf,0.688134638736401
2010-01-30 22:00:00,0.0,1.69,-inf,0.5247285289349821
2010-01-30 23:00:00,0.0,1.87,-inf,0.6259384308664954
2010-01-31 00:00:00,0.005,2.55,-5.298317366548036,0.9360933591703348
2010-01-31 01:00:00,0.09,3.66,-2.4079456086518722,1.297463147413275
2010-01-31 02:00:00,0.14,4.64,-1.9661128563728327,1.534714366238164
2010-01-31 03:00:00,0.201,5.4,-1.6044503709230613,1.6863989535702288
2010-01-31 04:00:00,0.165,5.74,-1.8018098050815563,1.747459210331475
2010-01-31 05:00:00,0.125,5.74,-2.0794415416798357,1.747459210331475
2010-01-31 06:00:00,0.195,5.6,-1.6347557204183902,1.7227665977411035
2010-01-31 07:00:00,0.271,5.46,-1.305636458102436,1.6974487897568136
2010-01-31 08:00:00,0.206,5.39,-1.579879110192556,1.6845453849209058
2010-01-31 09:00:00,0.18,5.41,-1.7147984280919266,1.6882490928583902
2010-01-31 10:00:00,0.211,5.51,-1.5558971455060706,1.706564623164823
2010-01-31 11:00:00,0.211,5.52,-1.5558971455060706,1.7083778602890038
2010-01-31 12:00:00,0.201,5.19,-1.6044503709230613,1.6467336971777973
2010-01-31 13:00:00,0.341,4.42,-1.07587280169862,1.4861396960896067
2010-01-31 14:00:00,0.426,3.66,-0.8533159327127666,1.297463147413275
2010-01-31 15:00:00,0.516,3.53,-0.6616485135005743,1.2612978709452054
2010-01-31 16:00:00,0.591,4.43,-0.5259392615760389,1.4883995840570443
2010-01-31 17:00:00,0.486,5.74,-0.7215466550816433,1.747459210331475
2010-01-31 18:00:00,0.526,6.54,-0.6424540662444271,1.8779371654691073
2010-01-31 19:00:00,0.581,6.18,-0.5430045221302259,1.8213182714695995
2010-01-31 20:00:00,0.556,5.16,-0.5869869847315546,1.6409365794934714
2010-01-31 21:00:00,0.461,4.25,-0.7743572359854884,1.4469189829363254
2010-01-31 22:00:00,0.411,4.02,-0.8891620644859025,1.3912819026309295
2010-01-31 23:00:00,0.321,4.2,-1.1363141558521213,1.4350845252893227
2010-02-01 00:00:00,0.476,4.33,-0.7423374247507171,1.4655675420143985
2010-02-01 01:00:00,0.672,4.25,-0.3974969384589874,1.4469189829363254
2010-02-01 02:00:00,0.617,4.05,-0.48288625507674926,1.3987168811184478
2010-02-01 03:00:00,0.541,3.78,-0.6143360001356555,1.3297240096314962
2010-02-01 04:00:00,0.581,3.57,-0.5430045221302259,1.2725655957915476
2010-02-01 05:00:00,0.727,3.55,-0.3188288014486177,1.2669476034873244
2010-02-01 06:00:00,0.5660000000000001,3.85,-0.569161200778954,1.3480731482996928
2010-02-01 07:00:00,0.586,4.58,-0.5344354894051245,1.5216989981260935
2010-02-01 08:00:00,0.421,5.31,-0.8651224452997557,1.6695918352538475
2010-02-01 09:00:00,0.276,5.5,-1.287354413264987,1.7047480922384253
2010-02-01 10:00:00,0.11,4.83,-2.2072749131897207,1.5748464676644813
2010-02-01 11:00:00,0.09,4.0,-2.4079456086518722,1.3862943611198906
2010-02-01 12:00:00,0.206,3.9,-1.579879110192556,1.3609765531356006
2010-02-01 13:00:00,0.431,4.93,-0.8416471888783893,1.5953389880545987
2010-02-01 14:00:00,0.556,6.66,-0.5869869847315546,1.8961194845522977
2010-02-01 15:00:00,0.742,8.38,-0.2984060358147566,2.125847914493992
2010-02-01 16:00:00,0.6970000000000001,9.46,-0.3609698682216131,2.247072383063787
2010-02-01 17:00:00,0.757,9.72,-0.2783920255446883,2.2741856184723477
2010-02-01 18:00:00,0.772,9.11,-0.25877072895736086,2.209372711271867
2010-02-01 19:00:00,0.792,7.69,-0.23319388716771114,2.0399207835175526
2010-02-01 20:00:00,0.747,6.04,-0.29169009384931976,1.7984040119467235
2010-02-01 21:00:00,0.667,4.79,-0.4049652330665133,1.5665304114228238
2010-02-01 22:00:00,0.526,4.38,-0.6424540662444271,1.4770487243883548
2010-02-01 23:00:00,0.34600000000000003,4.56,-1.0613165039244128,1.5173226235262947
2010-02-02 00:00:00,0.321,4.89,-1.1363141558521213,1.5871923034867805
2010-02-02 01:00:00,0.246,3.89,-1.4024237430497744,1.358409157630355
2010-02-02 02:00:00,0.241,4.08,-1.422958345491482,1.4060969884160703
2010-02-02 03:00:00,0.256,4.31,-1.3625778345025745,1.4609379041156563
2010-02-02 04:00:00,0.301,4.53,-1.2006450142332614,1.5107219394949427
2010-02-02 05:00:00,0.391,4.69,-0.9390477189967712,1.545432582458188
2010-02-02 06:00:00,0.386,4.75,-0.9519179095173061,1.55814461804655
2010-02-02 07:00:00,0.326,4.65,-1.1208578976154293,1.536867219599265
2010-02-02 08:00:00,0.21600000000000005,4.41,-1.5324768712979717,1.4838746894587547
2010-02-02 09:00:00,0.211,3.99,-1.5558971455060706,1.3837912309017721
2010-02-02 10:00:00,0.15,3.42,-1.8971199848858813,1.2296405510745139
2010-02-02 11:00:00,0.025,2.81,-3.6888794541139363,1.0331844833456545
2010-02-02 12:00:00,0.0,2.25,-inf,0.8109302162163288
2010-02-02 13:00:00,0.0,1.71,-inf,0.5364933705145685
2010-02-02 14:00:00,0.0,1.29,-inf,0.25464221837358075
2010-02-02 15:00:00,0.0,1.23,-inf,0.20701416938432612
2010-02-02 16:00:00,0.0,1.57,-inf,0.45107561936021673
2010-02-02 17:00:00,0.0,2.01,-inf,0.6981347220709843
2010-02-02 18:00:00,0.005,2.27,-5.298317366548036,0.8197798314933114
2010-02-02 19:00:00,0.0,2.15,-inf,0.7654678421395714
2010-02-02 20:00:00,0.0,1.81,-inf,0.5933268452777344
2010-02-02 21:00:00,0.0,1.49,-inf,0.3987761199573678
2010-02-02 22:00:00,0.0,1.46,-inf,0.37843643572024505
2010-02-02 23:00:00,0.0,1.76,-inf,0.5653138090500605
2010-02-03 00:00:00,0.0,2.18,-inf,0.7793248768009977
2010-02-03 01:00:00,0.0,0.02,-inf,-3.912023005428146
2010-02-03 02:00:00,0.0,0.51,-inf,-0.6733445532637656
2010-02-03 03:00:00,0.0,0.79,-inf,-0.23572233352106983
2010-02-03 04:00:00,0.0,0.76,-inf,-0.2744368457017603
2010-02-03 05:00:00,0.0,0.81,-inf,-0.21072103131565253
2010-02-03 06:00:00,0.0,1.3,-inf,0.26236426446749106
2010-02-03 07:00:00,0.0,2.11,-inf,0.7466879474879751
2010-02-03 08:00:00,0.0,2.98,-inf,1.091923300517313
2010-02-03 09:00:00,0.005,3.58,-5.298317366548036,1.275362800412609
2010-02-03 10:00:00,0.0,3.63,-inf,1.2892326482767593
2010-02-03 11:00:00,0.0,3.28,-inf,1.1878434223960523
2010-02-03 12:00:00,0.0,2.78,-inf,1.0224509277025455
2010-02-03 13:00:00,0.035,2.38,-3.3524072174927233,0.8671004876833833
2010-02-03 14:00:00,0.025,2.29,-3.6888794541139363,0.8285518175661483
2010-02-03 15:00:00,0.0,2.66,-inf,0.9783261227936078
2010-02-03 16:00:00,0.05,3.54,-2.995732273553991,1.264126727145683
2010-02-03 17:00:00,0.241,4.65,-1.422958345491482,1.536867219599265
2010-02-03 18:00:00,0.34600000000000003,5.58,-1.0613165039244128,1.7191887763932197
2010-02-03 19:00:00,0.371,5.98,-0.991553216374702,1.7884205679625405
2010-02-03 20:00:00,0.396,5.88,-0.9263410677276565,1.7715567619105355
2010-02-03 21:00:00,0.757,5.44,-0.2783920255446883,1.6937790608678513
2010-02-03 22:00:00,0.612,4.8,-0.491022996469811,1.5686159179138452
2010-02-03 23:00:00,0.511,4.15,-0.6713856887784326,1.423108334242607
2010-02-04 00:00:00,0.596,3.7,-0.5175146119167874,1.308332819650179
2010-02-04 01:00:00,0.396,4.56,-0.9263410677276565,1.5173226235262947
2010-02-04 02:00:00,0.331,4.22,-1.1056369036050742,1.4398351280479205
2010-02-04 03:00:00,0.341,3.94,-1.07587280169862,1.3711807233098425
2010-02-04 04:00:00,0.29100000000000004,3.83,-1.2344320118106444,1.3428648031925547
2010-02-04 05:00:00,0.246,3.85,-1.4024237430497744,1.3480731482996928
2010-02-04 06:00:00,0.12,3.93,-2.120263536200091,1.3686394258811698
2010-02-04 07:00:00,0.09,4.04,-2.4079456086518722,1.3962446919730587
2010-02-04 08:00:00,0.185,4.26,-1.6873994539038122,1.449269160281279
2010-02-04 09:00:00,0.256,4.48,-1.3625778345025745,1.4996230464268938
2010-02-04 10:00:00,0.17,4.5,-1.7719568419318752,1.5040773967762742
2010-02-04 11:00:00,0.09,4.26,-2.4079456086518722,1.449269160281279
2010-02-04 12:00:00,0.095,3.86,-2.353878387381596,1.3506671834767394
2010-02-04 13:00:00,0.055,3.43,-2.900422093749666,1.2325602611778486
2010-02-04 14:00:00,0.075,3.2,-2.5902671654458267,1.1631508098056809
2010-02-04 15:00:00,0.03,3.31,-3.506557897319982,1.1969481893889715
2010-02-04 16:00:00,0.075,3.72,-2.5902671654458267,1.3137236682850553
2010-02-04 17:00:00,0.11,4.14,-2.2072749131897207,1.4206957878372228
2010-02-04 18:00:00,0.271,4.23,-1.305636458102436,1.4422019930581866
2010-02-04 19:00:00,0.336,3.77,-1.0906441190189327,1.3270750014599193
2010-02-04 20:00:00,0.226,3.12,-1.487220279709851,1.1378330018213911
2010-02-04 21:00:00,0.261,2.82,-1.3432348716594436,1.0367368849500223
2010-02-04 22:00:00,0.271,3.23,-1.305636458102436,1.172482137234565
2010-02-04 23:00:00,0.18,4.03,-1.7147984280919266,1.3937663759585917
2010-02-05 00:00:00,0.206,4.73,-1.579879110192556,1.5539252025038417
2010-02-05 01:00:00,0.256,5.0,-1.3625778345025745,1.6094379124341003
2010-02-05 02:00:00,0.306,4.94,-1.1841701770297564,1.5973653311998313
2010-02-05 03:00:00,0.321,4.92,-1.1363141558521213,1.5933085305042167
2010-02-05 04:00:00,0.326,4.98,-1.1208578976154293,1.6054298910365616
2010-02-05 05:00:00,0.29600000000000004,5.08,-1.2173958246580765,1.6253112615903906
2010-02-05 06:00:00,0.226,5.19,-1.487220279709851,1.6467336971777973
2010-02-05 07:00:00,0.145,5.26,-1.9310215365615626,1.6601310267496185
2010-02-05 08:00:00,0.085,5.19,-2.4651040224918206,1.6467336971777973
2010-02-05 09:00:00,0.02,4.94,-3.912023005428146,1.5973653311998313
2010-02-05 10:00:00,0.005,4.61,-5.298317366548036,1.5282278570085572
2010-02-05 11:00:00,0.0,4.47,-inf,1.4973884086254774
2010-02-05 12:00:00,0.0,4.33,-inf,1.4655675420143985
2010-02-05 13:00:00,0.0,3.77,-inf,1.3270750014599193
2010-02-05 14:00:00,0.0,3.06,-inf,1.1184149159642893
2010-02-05 15:00:00,0.025,2.73,-3.6888794541139363,1.0043016091968684
2010-02-05 16:00:00,0.04,3.05,-3.2188758248682006,1.1151415906193203
2010-02-05 17:00:00,0.04,3.56,-3.2188758248682006,1.269760544863939
2010-02-05 18:00:00,0.045,3.73,-3.101092789211817,1.3164082336557241
2010-02-05 19:00:00,0.075,3.2,-2.5902671654458267,1.1631508098056809
2010-02-05 20:00:00,0.105,2.46,-2.2537949288246137,0.9001613499442714
2010-02-05 21:00:00,0.15,2.21,-1.8971199848858813,0.7929925155296614
2010-02-05 22:00:00,0.19,2.91,-1.6607312068216509,1.0681530811834012
2010-02-05 23:00:00,0.251,4.07,-1.3823023398503531,1.4036429994545037
2010-02-06 00:00:00,0.381,4.97,-0.9649559038554361,1.6034198401085373
2010-02-06 01:00:00,0.5760000000000001,4.12,-0.5516476182862456,1.415853163361435
2010-02-06 02:00:00,0.617,3.79,-0.48288625507674926,1.332366019094335
2010-02-06 03:00:00,0.556,3.48,-0.5869869847315546,1.247032293786383
2010-02-06 04:00:00,0.536,3.41,-0.623621117911335,1.2267122912954254
2010-02-06 05:00:00,0.602,3.5,-0.507497833673316,1.252762968495368
2010-02-06 06:00:00,0.727,3.61,-0.3188288014486177,1.2837077723447896
2010-02-06 07:00:00,0.682,3.62,-0.38272562113867487,1.2864740258376797
